Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,test_preparation_course,math_score,reading_score,writing_score,science_score
S1737,Ahmed,Williams,student737@university.com,Female,23.0,Business,93.75,65.72,73.94,91.6,79.25,8.17,95.66,68.29,A,0.0,42,43.0,74.0,78.0
S10114,Sara,Brown,student3711@university.com,Female,19.0,Engineering,61.54,84.05,77.27,70.77,50.88,8.72,63.12,91.96,D,1.0,84,90.0,95.0,67.0
S3365,Omar,Johnson,student2365@university.com,Female,23.0,CS,59.45,60.24,58.44,59.13,51.02,3.02,72.52,61.34,D,0.0,53,68.0,54.0,48.0
S10220,Emma,Johnson,student2477@university.com,Female,20.0,Engineering,50.24,86.78,52.48,59.38,62.21,9.35,97.66,75.24,C,1.0,53,87.0,82.0,70.0
S9991,Emma,Smith,student60@university.com,Female,23.0,Engineering,78.38,57.21,65.29,95.97,53.57,1.27,75.11,92.86,F,1.0,76,75.0,87.0,100.0
S2348,Liam,Williams,student1348@university.com,Male,22.0,CS,79.06,72.54,53.38,88.41,75.01,6.68,88.07,88.18,A,0.0,29,89.0,61.0,100.0
S6787,John,Williams,student791@university.com,Female,22.0,CS,50.51,56.5,48.74,63.11,81.79,0.44,91.61,79.96,B,0.0,69,50.0,100.0,99.0
S8165,Sara,Jones,student2911@university.com,Male,21.0,CS,99.32,42.53,98.19,96.02,64.75,2.22,90.94,53.13,A,0.0,65,76.0,100.0,76.0
S1171,Ahmed,Jones,student171@university.com,Female,23.0,CS,74.12,49.15,52.8,90.17,85.03,5.24,82.25,85.38,C,0.0,74,70.0,36.0,41.0
S2948,Maria,Davis,student1948@university.com,Male,22.0,CS,58.94,84.45,96.95,75.94,80.74,6.61,53.68,87.28,C,0.0,23,35.0,76.0,68.0
S1336,Ahmed,Johnson,student336@university.com,Male,22.0,Engineering,50.01,84.88,51.54,63.33,62.79,0.54,97.3,54.61,D,0.0,77,96.0,58.0,90.0
S3307,Maria,Johnson,student2307@university.com,Female,23.0,Engineering,61.05,98.08,58.85,69.5,65.94,5.59,68.94,53.57,A,0.0,17,68.0,72.0,64.0
S10611,Sara,Brown,student4842@university.com,Female,19.0,CS,81.92,90.3,87.75,96.23,58.27,0.82,93.98,71.96,A,0.0,51,86.0,72.0,55.0
S7139,Liam,Davis,student4492@university.com,Male,22.0,CS,78.46,99.31,52.41,58.37,88.36,4.83,64.94,51.91,D,0.0,45,73.0,79.0,82.0
S1346,John,Brown,student346@university.com,Female,24.0,CS,66.23,50.45,41.87,92.76,73.33,6.1,85.49,72.67,A,0.0,64,71.0,69.0,64.0
S6577,Sara,Davis,student87@university.com,Male,19.0,Engineering,65.76,98.15,93.57,50.14,62.81,8.04,60.14,76.68,C,0.0,47,84.0,100.0,81.0
S5140,Emma,Davis,student4140@university.com,Male,21.0,Business,56.7,84.31,62.62,74.79,98.14,9.03,75.08,92.25,F,0.0,34,67.0,58.0,36.0
S9797,Ali,Davis,student1488@university.com,Female,23.0,Business,70.49,58.21,68.67,82.37,57.82,8.32,55.66,74.73,C,1.0,58,63.0,53.0,80.0
S7839,Omar,Johnson,student4788@university.com,Male,18.0,CS,88.73,76.78,46.82,77.04,69.2,2.98,93.24,63.23,A,0.0,40,78.0,100.0,76.0
S9788,Omar,Jones,student4777@university.com,Male,19.0,Engineering,70.89,96.41,78.89,83.65,88.34,2.48,65.15,85.28,B,0.0,43,28.0,81.0,45.0
S9157,Emma,Williams,student878@university.com,Male,21.0,CS,74.07,91.25,77.38,81.41,63.99,8.65,65.37,80.19,A,0.0,55,89.0,88.0,100.0
S8282,Liam,Brown,student3192@university.com,Male,22.0,Mathematics,97.12,94.26,49.06,63.27,99.01,1.13,81.56,64.56,A,0.0,35,100.0,50.0,62.0
S10501,John,Jones,student2866@university.com,Male,19.0,Business,74.29,45.85,70.91,64.88,86.79,3.54,91.93,65.76,A,1.0,27,92.0,60.0,80.0
S5798,Maria,Smith,student4798@university.com,Male,20.0,CS,76.21,41.62,77.88,65.14,86.14,5.64,96.37,67.6,F,0.0,22,72.0,93.0,59.0
S2585,Sara,Johnson,student1585@university.com,Male,18.0,Engineering,63.36,87.79,41.18,67.33,98.43,3.68,89.02,51.55,C,0.0,97,83.0,66.0,100.0
S2930,Liam,Davis,student1930@university.com,Male,18.0,CS,65.95,82.18,69.14,95.95,50.33,6.87,53.94,71.11,B,0.0,32,45.0,53.0,39.0
S9981,Ahmed,Williams,student388@university.com,Male,23.0,Engineering,91.89,44.72,61.6,90.99,94.11,0.75,84.7,66.14,F,1.0,78,60.0,96.0,55.0
S8409,Emma,Jones,student1360@university.com,Female,18.0,CS,84.85,95.97,51.4,58.32,92.4,9.02,83.78,98.86,D,0.0,82,90.0,64.0,71.0
S2173,Omar,Jones,student1173@university.com,Male,19.0,CS,65.85,40.56,96.58,60.7,96.55,1.7,77.97,86.3,F,0.0,31,72.0,47.0,58.0
S2152,Maria,Smith,student1152@university.com,Female,22.0,CS,67.96,43.68,44.49,62.01,64.76,9.79,82.38,58.1,C,1.0,50,87.0,70.0,48.0
S10848,Liam,Johnson,student1710@university.com,Female,19.0,Engineering,70.02,92.18,41.07,63.71,56.46,5.49,78.76,51.83,C,1.0,75,89.0,100.0,90.0
S2111,Ali,Brown,student1111@university.com,Male,21.0,CS,99.48,97.07,48.64,97.91,68.38,0.47,56.18,78.01,B,0.0,33,58.0,62.0,68.0
S1520,Liam,Smith,student520@university.com,Female,21.0,Business,60.91,57.56,69.94,58.57,86.34,2.69,94.13,66.18,C,0.0,40,83.0,62.0,62.0
S5182,John,Williams,student4182@university.com,Male,22.0,Business,95.93,53.18,52.81,74.31,88.51,3.73,80.15,78.06,A,1.0,49,66.0,82.0,64.0
S4387,Ahmed,Brown,student3387@university.com,Female,24.0,Business,53.92,56.65,70.62,65.5,86.23,7.89,98.13,71.74,F,0.0,25,17.0,55.0,48.0
S6362,John,Jones,student1701@university.com,Male,20.0,CS,81.09,81.54,64.49,56.61,81.86,7.53,69.32,76.77,A,0.0,92,87.0,54.0,57.0
S5227,Liam,Williams,student4227@university.com,Male,23.0,CS,98.44,80.95,88.98,85.96,95.36,7.92,81.81,59.62,A,1.0,18,89.0,72.0,27.0
S7822,Ali,Smith,student4884@university.com,Female,18.0,CS,72.95,43.13,70.16,88.64,77.77,3.15,82.86,74.81,A,1.0,34,77.0,80.0,45.0
S6111,Ali,Davis,student729@university.com,Female,21.0,Engineering,58.8,87.53,60.03,89.09,51.78,5.22,91.25,83.01,F,0.0,44,63.0,100.0,88.0
S8677,Emma,Williams,student2255@university.com,Male,19.0,Business,84.86,85.86,50.75,61.44,98.92,5.99,52.86,95.51,A,1.0,59,79.0,70.0,41.0
S8172,Ali,Jones,student3332@university.com,Male,23.0,CS,86.3,50.91,62.19,62.03,72.91,6.83,66.34,79.75,D,0.0,46,63.0,96.0,90.0
S10906,Emma,Brown,student3742@university.com,Female,19.0,Mathematics,71.08,59.8,55.26,77.27,59.47,8.41,78.62,62.23,A,0.0,62,86.0,74.0,72.0
S1750,Liam,Smith,student750@university.com,Male,20.0,CS,58.27,78.54,79.24,82.59,99.51,1.64,51.21,74.05,D,0.0,17,67.0,68.0,59.0
S7229,John,Johnson,student325@university.com,Male,18.0,Engineering,96.55,84.48,62.65,65.3,59.09,5.91,77.52,89.18,D,0.0,75,80.0,60.0,58.0
S2040,Ahmed,Brown,student1040@university.com,Male,20.0,Business,81.43,82.05,61.85,57.8,60.03,4.02,69.54,69.88,D,1.0,33,77.0,88.0,72.0
S2466,Sara,Smith,student1466@university.com,Female,24.0,Engineering,64.1,85.76,83.43,71.09,91.84,2.0,94.58,89.23,D,1.0,94,17.0,39.0,53.0
S6050,Emma,Davis,student2276@university.com,Male,20.0,Engineering,93.0,43.28,53.77,69.6,69.42,4.72,75.08,51.63,A,1.0,77,54.0,72.0,80.0
S6459,Ali,Smith,student255@university.com,Male,18.0,Engineering,68.74,57.13,93.57,89.88,80.7,1.52,67.22,53.75,D,1.0,93,43.0,71.0,92.0
S6185,Emma,Brown,student4628@university.com,Male,22.0,Engineering,95.67,93.59,83.0,70.42,93.0,8.57,91.52,75.08,D,0.0,79,87.0,71.0,73.0
S2865,Sara,Smith,student1865@university.com,Male,22.0,Engineering,74.28,70.8,80.73,84.33,95.11,1.22,68.07,64.09,B,0.0,40,79.0,58.0,12.0
S5722,Emma,Johnson,student4722@university.com,Female,22.0,CS,99.65,84.13,45.32,86.3,94.03,2.14,58.17,91.08,A,0.0,99,50.0,85.0,78.0
S10767,Ali,Johnson,student4894@university.com,Female,21.0,Engineering,80.59,89.35,91.49,61.38,65.12,4.94,81.44,99.0,A,0.0,79,67.0,70.0,66.0
S9738,John,Davis,student2681@university.com,Female,18.0,CS,96.69,54.05,49.13,56.55,85.51,1.84,58.11,92.92,B,1.0,47,100.0,65.0,62.0
S4994,Emma,Johnson,student3994@university.com,Female,20.0,CS,89.24,59.29,55.74,88.48,74.89,4.96,58.91,87.81,A,1.0,68,61.0,39.0,65.0
S1975,Sara,Smith,student975@university.com,Female,23.0,Engineering,89.53,57.45,81.94,90.59,79.31,8.61,75.53,76.74,A,0.0,39,71.0,31.0,42.0
S7614,Emma,Williams,student3084@university.com,Male,21.0,Engineering,51.84,77.76,61.81,85.25,60.09,0.81,56.34,59.46,B,0.0,56,73.0,86.0,65.0
S3428,Ahmed,Brown,student2428@university.com,Male,24.0,CS,97.83,67.52,76.6,71.48,72.01,0.91,72.73,82.2,A,0.0,8,100.0,59.0,66.0
S2978,John,Williams,student1978@university.com,Female,21.0,Engineering,99.51,96.07,40.66,77.02,77.16,1.07,95.15,56.74,A,1.0,70,100.0,49.0,32.0
S4865,Liam,Johnson,student3865@university.com,Male,23.0,CS,74.98,72.24,52.04,80.3,86.2,8.91,93.23,91.26,C,0.0,81,55.0,58.0,44.0
S9765,John,Brown,student4928@university.com,Male,18.0,CS,83.93,79.5,47.89,58.59,57.11,0.48,61.66,82.66,A,0.0,72,85.0,74.0,68.0
S9063,Omar,Smith,student767@university.com,Female,20.0,CS,81.37,77.61,85.94,87.19,57.6,3.35,73.36,81.98,F,0.0,70,76.0,75.0,42.0
S5746,Sara,Johnson,student4746@university.com,Female,20.0,Business,98.36,65.18,86.53,50.77,73.5,9.25,52.22,66.37,A,0.0,84,97.0,64.0,100.0
S6081,Ali,Davis,student3477@university.com,Female,20.0,Business,58.81,71.56,54.57,96.14,80.04,7.97,54.73,87.67,A,1.0,32,71.0,57.0,62.0
S4663,Ahmed,Williams,student3663@university.com,Female,18.0,CS,87.38,40.51,68.51,80.07,55.8,9.06,66.23,64.1,B,0.0,85,69.0,60.0,52.0
S4871,John,Davis,student3871@university.com,Female,21.0,Engineering,78.85,52.49,95.11,90.46,85.27,1.19,82.43,99.51,B,0.0,79,69.0,64.0,54.0
S7453,John,Smith,student3801@university.com,Male,23.0,CS,86.26,61.23,56.55,76.03,91.58,6.05,94.22,72.27,B,0.0,52,82.0,96.0,60.0
S4066,Ali,Jones,student3066@university.com,Female,18.0,Business,87.09,87.85,43.87,91.28,82.48,2.61,73.3,79.1,A,0.0,19,68.0,72.0,38.0
S10392,Ali,Jones,student1857@university.com,Female,18.0,Engineering,77.04,89.56,88.12,87.09,77.7,1.79,75.41,85.25,A,0.0,86,59.0,82.0,95.0
S10988,Sara,Williams,student3925@university.com,Female,21.0,Engineering,91.43,51.49,71.5,67.97,72.14,9.58,88.22,77.7,A,0.0,31,95.0,58.0,57.0
S9872,Sara,Jones,student2196@university.com,Male,20.0,Engineering,64.93,68.65,85.3,85.8,65.91,3.03,63.1,62.89,D,1.0,55,65.0,83.0,30.0
S9278,Emma,Davis,student4556@university.com,Female,20.0,Business,76.34,47.53,49.6,67.29,66.38,8.12,50.94,98.01,F,0.0,42,60.0,39.0,55.0
S10129,Emma,Davis,student2528@university.com,Female,23.0,Engineering,60.22,42.79,51.31,62.28,88.65,4.66,67.27,52.41,C,0.0,79,68.0,58.0,42.0
S9948,Emma,Davis,student159@university.com,Male,19.0,Engineering,54.73,92.64,57.21,77.75,69.88,6.46,68.35,95.76,F,0.0,96,76.0,69.0,68.0
S9642,Ahmed,Davis,student2301@university.com,Female,22.0,Engineering,78.59,90.07,68.03,59.28,97.92,5.09,83.55,97.07,F,1.0,77,64.0,52.0,70.0
S5067,Ahmed,Williams,student4067@university.com,Female,23.0,Business,90.7,54.22,63.9,86.96,71.91,3.98,90.06,98.09,B,0.0,82,35.0,100.0,39.0
S6583,John,Williams,student4221@university.com,Male,18.0,Mathematics,58.59,46.58,64.58,66.4,80.46,4.21,61.69,80.25,B,0.0,71,60.0,82.0,74.0
S8599,Liam,Davis,student4523@university.com,Female,23.0,CS,96.41,43.14,57.33,67.89,84.22,1.67,91.58,85.95,F,1.0,35,56.0,88.0,87.0
S2544,Liam,Davis,student1544@university.com,Female,23.0,CS,70.05,72.68,40.07,94.68,91.52,4.83,83.83,66.87,B,0.0,47,58.0,49.0,59.0
S9735,Liam,Williams,student3327@university.com,Female,18.0,Mathematics,73.16,71.73,60.56,71.1,67.84,7.69,78.97,57.52,A,0.0,67,100.0,86.0,97.0
S5684,Sara,Williams,student4684@university.com,Male,21.0,CS,71.68,70.0,46.07,98.68,68.46,7.68,79.15,81.59,A,1.0,30,68.0,79.0,57.0
S6376,Omar,Davis,student3181@university.com,Female,23.0,Business,59.61,89.11,60.05,52.07,94.51,1.37,69.25,98.87,D,1.0,53,72.0,56.0,100.0
S3382,Sara,Brown,student2382@university.com,Female,20.0,CS,91.7,97.17,54.48,71.37,87.35,4.04,70.01,83.54,A,1.0,35,79.0,67.0,46.0
S7795,Sara,Brown,student3853@university.com,Female,23.0,Business,52.83,93.87,58.81,61.63,72.38,7.99,98.83,86.86,A,0.0,75,63.0,93.0,70.0
S6056,Sara,Brown,student4183@university.com,Male,21.0,Business,73.0,40.16,54.57,82.84,64.63,7.95,50.51,82.61,A,0.0,93,44.0,100.0,72.0
S1696,Omar,Brown,student696@university.com,Female,24.0,Business,83.08,49.06,89.22,95.86,76.62,2.0,68.17,94.64,F,0.0,44,79.0,77.0,18.0
S1693,Maria,Davis,student693@university.com,Female,24.0,Mathematics,68.14,95.65,46.66,69.65,69.59,2.55,89.3,80.23,B,0.0,33,62.0,57.0,48.0
S9622,Sara,Smith,student3355@university.com,Male,20.0,Engineering,60.44,40.73,56.35,59.42,87.62,5.44,52.1,80.12,D,1.0,80,85.0,100.0,55.0
S4885,Sara,Johnson,student3885@university.com,Female,22.0,CS,72.92,40.58,50.15,54.93,98.5,1.75,97.6,65.06,A,0.0,24,100.0,57.0,90.0
S6739,Emma,Jones,student2963@university.com,Male,19.0,Engineering,53.69,65.5,81.43,91.94,66.36,6.12,93.46,67.76,F,1.0,45,52.0,70.0,71.0
S1038,Ali,Williams,student38@university.com,Male,18.0,Engineering,96.17,95.92,60.45,84.63,70.49,3.51,87.34,82.58,A,0.0,68,66.0,86.0,99.0
S8098,Ali,Johnson,student4205@university.com,Female,21.0,CS,68.03,74.19,90.39,60.82,89.27,7.8,78.88,79.46,D,0.0,38,100.0,58.0,90.0
S8026,Ahmed,Brown,student2059@university.com,Female,19.0,Business,52.03,88.19,81.22,60.46,71.68,3.5,80.01,60.77,D,1.0,44,96.0,89.0,48.0
S1325,Emma,Smith,student325@university.com,Female,24.0,Mathematics,54.57,80.51,47.99,58.94,79.19,3.49,59.01,93.31,C,1.0,19,46.0,67.0,9.0
S9221,Omar,Brown,student4045@university.com,Female,20.0,Engineering,65.97,54.65,55.12,72.03,72.23,3.0,69.0,89.43,C,1.0,86,58.0,77.0,77.0
S1822,Emma,Williams,student822@university.com,Male,22.0,CS,78.54,49.76,42.21,56.9,65.76,4.88,61.79,61.87,B,1.0,46,84.0,73.0,48.0
S8729,Ahmed,Johnson,student4107@university.com,Female,20.0,CS,98.48,62.8,87.68,85.59,79.49,4.29,56.01,64.14,B,1.0,54,63.0,63.0,58.0
S8179,Emma,Brown,student1286@university.com,Female,18.0,CS,76.31,90.19,77.44,51.28,64.68,0.4,63.88,89.06,A,1.0,92,58.0,62.0,58.0
S10867,John,Johnson,student3690@university.com,Female,19.0,Engineering,68.43,42.95,66.25,85.11,84.08,3.13,79.96,98.12,D,0.0,67,100.0,61.0,54.0
S6677,Omar,Smith,student1130@university.com,Female,20.0,Engineering,68.45,86.16,84.01,72.38,66.83,3.75,99.84,84.21,C,0.0,66,46.0,52.0,91.0
S9560,Ahmed,Brown,student4248@university.com,Male,22.0,CS,80.89,95.6,64.33,93.75,82.54,2.48,87.3,71.57,F,1.0,100,68.0,60.0,82.0
S8768,Maria,Johnson,student3845@university.com,Male,23.0,Business,56.83,71.4,87.95,60.78,83.44,1.55,62.04,61.67,C,1.0,50,46.0,78.0,74.0
S9449,Ali,Williams,student2109@university.com,Male,23.0,Engineering,68.83,61.85,56.99,75.29,87.79,2.37,64.27,87.33,C,1.0,62,100.0,62.0,94.0
S2701,Emma,Johnson,student1701@university.com,Female,24.0,CS,94.08,66.07,52.96,72.92,94.43,3.16,94.79,79.2,D,0.0,42,69.0,77.0,62.0
S8841,Ahmed,Johnson,student3045@university.com,Female,20.0,Business,55.37,57.66,57.04,90.01,88.11,4.62,93.58,98.92,C,1.0,31,60.0,65.0,77.0
S4313,Ali,Smith,student3313@university.com,Female,22.0,CS,87.56,77.84,58.73,80.83,81.67,6.54,94.73,73.94,A,1.0,55,51.0,87.0,40.0
S8310,Maria,Brown,student3815@university.com,Male,23.0,CS,57.96,60.63,56.8,57.86,69.45,9.33,97.8,67.89,A,0.0,75,54.0,53.0,63.0
S2456,Emma,Davis,student1456@university.com,Female,19.0,Business,75.35,92.44,52.39,86.26,96.47,1.98,66.48,96.07,D,0.0,53,67.0,100.0,55.0
S5975,Emma,Jones,student4975@university.com,Male,22.0,Business,54.34,54.93,92.28,61.35,62.66,8.24,72.01,93.2,D,0.0,38,55.0,67.0,9.0
S9259,Maria,Brown,student840@university.com,Male,19.0,Mathematics,54.5,71.34,45.76,58.23,51.12,4.07,71.23,99.16,B,0.0,99,53.0,56.0,73.0
S9005,Liam,Johnson,student2970@university.com,Male,20.0,Business,72.0,88.71,91.73,94.24,54.09,3.19,93.99,69.49,B,1.0,39,65.0,97.0,94.0
S9126,Ahmed,Williams,student3423@university.com,Female,20.0,CS,97.99,98.26,93.39,60.46,52.5,6.25,92.28,64.4,F,1.0,63,93.0,79.0,55.0
S7751,Emma,Williams,student1707@university.com,Male,22.0,CS,84.29,52.6,40.02,69.55,61.05,7.5,69.39,94.54,A,1.0,83,95.0,63.0,66.0
S6318,Omar,Williams,student777@university.com,Female,21.0,CS,96.13,48.99,75.51,77.1,80.92,5.13,67.13,70.4,C,0.0,91,74.0,60.0,73.0
S9800,Liam,Johnson,student2546@university.com,Male,20.0,CS,88.91,59.06,85.72,86.63,86.65,8.31,75.09,91.07,A,0.0,57,99.0,85.0,68.0
S6164,Omar,Brown,student3645@university.com,Male,22.0,Engineering,97.11,64.32,61.56,86.49,60.63,1.49,70.57,60.95,A,0.0,27,76.0,80.0,95.0
S1032,Maria,Smith,student32@university.com,Female,21.0,CS,77.18,61.59,98.6,93.06,61.09,8.21,55.65,51.99,D,0.0,11,67.0,60.0,31.0
S7625,Ahmed,Johnson,student1032@university.com,Female,18.0,CS,99.8,96.22,54.37,56.74,91.32,9.51,98.23,94.73,B,1.0,70,100.0,58.0,83.0
S1175,Emma,Brown,student175@university.com,Male,23.0,Engineering,97.55,83.38,72.57,99.13,84.05,1.76,57.1,96.97,A,0.0,30,69.0,93.0,91.0
S1741,Emma,Williams,student741@university.com,Male,22.0,Engineering,84.27,97.98,52.85,73.94,94.26,8.92,88.06,91.47,D,0.0,80,73.0,76.0,85.0
S2383,Maria,Brown,student1383@university.com,Male,19.0,Business,73.76,99.91,81.73,68.65,56.64,6.5,81.17,79.49,A,1.0,81,95.0,90.0,76.0
S6884,Sara,Brown,student612@university.com,Male,20.0,Mathematics,89.36,72.65,56.56,89.01,73.05,7.47,89.28,56.42,A,0.0,64,98.0,65.0,79.0
S3841,Ali,Jones,student2841@university.com,Male,23.0,Business,59.41,83.61,69.27,96.56,91.55,1.03,56.44,54.81,D,0.0,8,55.0,66.0,47.0
S6861,Omar,Johnson,student3153@university.com,Male,22.0,Business,51.24,44.95,94.1,63.43,67.55,5.33,85.49,95.76,A,1.0,63,51.0,80.0,100.0
S9162,Sara,Davis,student1235@university.com,Female,21.0,Business,84.66,68.17,98.66,54.39,54.76,9.88,78.05,61.0,A,1.0,67,23.0,53.0,86.0
S3331,Sara,Brown,student2331@university.com,Male,18.0,CS,76.4,79.41,61.99,66.36,50.72,8.38,50.31,71.96,B,0.0,44,61.0,78.0,97.0
S8194,Maria,Johnson,student4507@university.com,Male,21.0,Mathematics,59.68,84.54,43.11,79.49,96.83,3.69,76.89,70.4,B,1.0,58,95.0,79.0,63.0
S4530,Maria,Smith,student3530@university.com,Male,20.0,Engineering,99.17,83.37,86.48,75.63,57.2,3.18,62.15,90.29,B,1.0,75,64.0,56.0,65.0
S7644,Maria,Brown,student3795@university.com,Male,23.0,Engineering,95.85,88.56,40.74,53.83,99.81,9.84,89.66,91.8,F,1.0,57,75.0,67.0,93.0
S5371,Maria,Williams,student4371@university.com,Male,19.0,CS,58.93,66.97,69.72,79.96,53.02,7.31,60.57,91.08,C,1.0,35,77.0,37.0,43.0
S10920,Ahmed,Williams,student4893@university.com,Female,19.0,Engineering,65.54,57.52,98.6,68.01,51.57,2.78,80.17,74.04,B,1.0,61,75.0,86.0,66.0
S4139,Omar,Smith,student3139@university.com,Male,22.0,Business,84.93,52.69,97.6,90.14,62.82,0.96,53.38,63.19,F,0.0,35,88.0,79.0,39.0
S4666,Omar,Brown,student3666@university.com,Male,24.0,Engineering,57.75,83.19,94.37,79.19,93.77,5.97,68.27,59.8,D,1.0,56,100.0,75.0,70.0
S2740,Liam,Jones,student1740@university.com,Male,19.0,CS,76.95,42.72,68.27,99.69,66.25,3.84,93.28,54.51,C,1.0,63,61.0,41.0,50.0
S5337,Sara,Jones,student4337@university.com,Female,24.0,CS,52.28,44.46,46.22,51.89,71.89,5.21,70.5,87.8,D,0.0,36,37.0,53.0,74.0
S7879,Ali,Smith,student2048@university.com,Female,18.0,Business,86.21,53.7,89.07,61.58,70.65,4.42,82.44,73.75,C,1.0,50,70.0,74.0,59.0
S1173,Maria,Smith,student173@university.com,Male,23.0,Engineering,98.7,40.86,70.79,54.82,61.94,2.42,87.79,65.72,B,0.0,53,51.0,73.0,87.0
S7488,Ahmed,Williams,student3718@university.com,Female,22.0,CS,77.66,98.36,56.41,84.25,89.03,1.94,97.38,59.35,A,0.0,72,99.0,64.0,52.0
S8035,John,Brown,student753@university.com,Male,18.0,Engineering,50.17,78.08,80.12,85.84,95.44,1.95,89.01,87.07,A,1.0,82,59.0,59.0,95.0
S8104,Sara,Smith,student1543@university.com,Male,21.0,CS,74.84,49.18,68.13,85.61,90.31,6.13,73.74,78.83,C,1.0,61,33.0,92.0,56.0
S6085,Liam,Williams,student3909@university.com,Male,22.0,Mathematics,66.3,83.36,61.89,61.86,60.69,3.79,52.01,77.1,F,0.0,80,60.0,82.0,83.0
S9935,John,Johnson,student3785@university.com,Male,23.0,Mathematics,98.74,71.7,60.42,60.32,62.07,1.92,56.38,87.95,D,1.0,62,82.0,44.0,44.0
S10959,Omar,Smith,student238@university.com,Female,23.0,CS,78.65,69.52,88.65,87.04,71.39,9.12,79.01,95.83,B,1.0,58,96.0,88.0,53.0
S2175,Omar,Davis,student1175@university.com,Female,20.0,CS,99.02,77.46,64.25,60.89,80.78,2.27,96.67,95.87,B,0.0,40,87.0,48.0,73.0
S1614,Emma,Smith,student614@university.com,Female,21.0,CS,51.86,63.38,86.31,86.8,96.45,1.82,68.31,76.12,F,0.0,50,41.0,76.0,77.0
S8322,Sara,Johnson,student573@university.com,Female,22.0,Business,70.3,90.19,61.32,56.11,50.87,2.07,50.88,67.91,B,0.0,47,72.0,87.0,67.0
S3966,Ali,Smith,student2966@university.com,Female,22.0,Engineering,85.64,74.18,78.01,82.63,91.8,2.03,67.56,65.06,B,0.0,39,73.0,67.0,60.0
S5442,Ahmed,Williams,student4442@university.com,Male,22.0,Engineering,94.0,50.41,48.35,65.18,68.38,9.75,87.78,87.45,A,1.0,88,68.0,95.0,31.0
S7302,Omar,Davis,student666@university.com,Male,22.0,Engineering,74.59,84.86,45.13,84.25,87.16,5.7,98.17,65.04,B,0.0,50,98.0,82.0,47.0
S3981,Liam,Williams,student2981@university.com,Male,19.0,Engineering,88.11,76.68,72.46,62.21,69.35,6.66,61.88,74.42,A,1.0,46,65.0,76.0,77.0
S2763,Omar,Davis,student1763@university.com,Female,19.0,CS,92.57,43.51,89.54,76.29,55.27,3.5,86.82,50.67,A,1.0,61,100.0,100.0,80.0
S1801,Emma,Johnson,student801@university.com,Male,19.0,CS,65.85,45.81,98.28,87.45,62.27,5.46,89.41,96.81,F,1.0,33,86.0,52.0,74.0
S1226,Ahmed,Smith,student226@university.com,Male,22.0,CS,92.34,92.84,66.04,54.65,82.06,2.63,64.11,81.15,B,1.0,68,67.0,72.0,30.0
S3015,Liam,Jones,student2015@university.com,Male,18.0,Mathematics,65.75,87.59,62.09,79.11,75.28,2.38,84.75,54.98,C,0.0,47,51.0,89.0,56.0
S1123,Omar,Davis,student123@university.com,Male,19.0,CS,50.8,99.88,94.47,66.61,65.66,7.55,85.53,54.01,D,0.0,75,90.0,51.0,91.0
S1189,Emma,Williams,student189@university.com,Female,20.0,CS,88.93,84.19,42.02,68.64,70.95,8.19,54.75,51.75,A,1.0,37,99.0,52.0,45.0
S10781,Liam,Davis,student2754@university.com,Male,20.0,Business,55.55,89.35,67.53,99.56,84.75,6.45,95.07,94.93,F,0.0,58,45.0,44.0,40.0
S10840,Omar,Brown,student3387@university.com,Female,18.0,CS,62.3,69.33,61.01,94.66,75.07,9.73,66.36,70.0,D,1.0,60,71.0,91.0,80.0
S7589,Liam,Johnson,student1570@university.com,Female,20.0,Engineering,80.24,97.21,76.25,81.21,54.98,2.64,91.9,83.6,D,1.0,84,86.0,66.0,94.0
S2287,Emma,Johnson,student1287@university.com,Male,22.0,Mathematics,70.04,61.89,61.16,51.07,90.7,1.26,94.71,82.06,D,0.0,53,63.0,81.0,38.0
S1178,Ali,Smith,student178@university.com,Female,24.0,Business,71.52,45.66,69.9,97.77,50.9,1.98,59.58,63.59,B,0.0,14,36.0,25.0,96.84
S3366,Emma,Brown,student2366@university.com,Female,19.0,CS,57.88,71.88,90.31,68.19,63.49,0.18,82.1,55.18,C,0.0,41,81.0,79.0,45.0
S10950,Sara,Brown,student3204@university.com,Male,20.0,Mathematics,82.86,77.63,50.51,94.61,62.47,7.34,86.02,52.51,A,1.0,27,82.0,67.0,41.0
S8214,Omar,Williams,student4751@university.com,Male,22.0,Business,81.64,49.31,89.25,74.33,74.31,9.58,83.51,50.19,A,1.0,61,73.0,69.0,78.0
S8189,Sara,Williams,student3699@university.com,Male,22.0,Mathematics,87.38,70.4,52.17,66.61,77.24,5.14,51.5,99.33,F,0.0,100,84.0,77.0,100.0
S9856,Omar,Brown,student3510@university.com,Male,21.0,CS,73.6,50.53,68.48,73.6,53.23,5.52,65.04,59.45,F,1.0,37,46.0,73.0,71.0
S9148,Liam,Johnson,student1467@university.com,Female,21.0,Business,92.32,88.0,61.95,88.65,87.99,1.78,77.83,90.67,D,0.0,55,41.0,73.0,100.0
S2238,Ali,Smith,student1238@university.com,Female,23.0,Mathematics,80.9,88.79,58.16,55.28,93.3,0.38,94.7,87.97,F,1.0,77,100.0,53.0,100.0
